Timestamp,E_Active,E_Reactive,Freq,I_1,I_2,I_3,ITHD1,PF_avg
2018-11-18 09:32:55,669.915,132.921,49.84,53.859,53.586,54.239,12.92,0.956
2018-11-18 09:33:56,669.915,132.921,49.87,53.545,50.535,51.499,13.13,0.954
2018-11-18 09:34:57,669.916,132.921,49.83,56.399,54.659,62.085,12.15,0.959
2018-11-18 09:35:58,669.917,132.921,49.86,53.791,48.911,54.041,13.35,0.96
2018-11-18 09:36:59,669.917,132.921,49.94,52.934,48.552,51.379,12.97,0.957
2018-11-18 09:38:00,669.918,132.922,49.98,54.365,50.443,52.683,12.36,0.956
2018-11-18 09:39:01,669.918,132.922,50.04,54.251,47.888,51.557,12.46,0.954
2018-11-18 09:40:02,669.919,132.922,50.2,55.193,48.585,50.311,12.02,0.956
2018-11-18 09:41:03,669.92,132.922,50.18,53.636,49.926,52.472,12.11,0.955
2018-11-18 09:42:04,669.92,132.922,50.18,52.805,48.005,57.755,12.72,0.958
2018-11-18 09:43:05,669.921,132.922,50.17,68.605,66.983,75.237,9.31,0.969
2018-11-18 09:44:06,669.921,132.922,50.16,53.414,50.114,53.923,12.6,0.958
2018-11-18 09:45:07,669.922,132.923,50.16,54.268,49.918,51.366,12.15,0.955
2018-11-18 09:46:08,669.923,132.923,50.17,55.242,52.79,54.797,11.79,0.96
2018-11-18 09:47:09,669.923,132.923,50.09,51.934,49.342,50.024,12.69,0.958
2018-11-18 09:48:10,669.924,132.923,50.13,43.002,41.447,47.534,11.47,0.953
2018-11-18 09:49:10,669.924,132.923,50.14,44.567,45.679,49.986,10.68,0.952
2018-11-18 09:50:11,669.925,132.923,50.14,43.823,43.746,49.654,11.17,0.948
2018-11-18 09:51:12,669.925,132.924,50.14,60.149,60.929,71.787,8.13,0.964
2018-11-18 09:52:13,669.926,132.924,50.14,44.523,43.358,58.411,10.76,0.953
2018-11-18 09:53:14,669.927,132.924,50.16,45.569,43.192,50.805,10.76,0.949
2018-11-18 09:54:15,669.927,132.924,50.18,50.069,47.868,56.287,7.74,0.958
2018-11-18 09:55:16,669.928,132.924,50.19,43.983,43.674,51.32,11.03,0.948
2018-11-18 09:56:17,669.928,132.924,50.13,43.73,43.601,57.782,11.02,0.949
2018-11-18 09:57:18,669.929,132.925,50.22,49.105,47.919,61.696,9.82,0.953
2018-11-18 09:58:19,669.929,132.925,50.21,43.153,42.312,54.928,11.3,0.952
2018-11-18 09:59:20,669.93,132.925,50.19,44.654,41.835,54.339,10.88,0.951
2018-11-18 10:00:21,669.931,132.925,50.22,49.735,45.321,60.013,9.89,0.95
2018-11-18 10:01:22,669.931,132.925,50.28,43.88,44.789,58.334,11.1,0.947
2018-11-18 10:02:23,669.932,132.925,50.33,42.996,44.024,50.31,11.45,0.947
2018-11-18 10:03:24,669.932,132.926,50.35,44.192,44.447,51.748,11.08,0.947
2018-11-18 10:04:25,669.933,132.926,50.29,44.162,44.174,51.485,11.26,0.943
2018-11-18 10:05:26,669.933,132.926,50.25,44.042,46.857,51.671,11.07,0.945
2018-11-18 10:06:27,669.934,132.926,50.21,44.504,46.907,51.578,11.05,0.949
2018-11-18 10:07:27,669.934,132.926,50.12,44.303,46.77,52.535,11.08,0.946
2018-11-18 10:08:28,669.935,132.927,50.11,48.756,50.759,57.8,8.76,0.95
2018-11-18 10:09:29,669.936,132.927,50.11,44.586,44.637,58.432,10.91,0.947
2018-11-18 10:10:30,669.936,132.927,49.98,42.892,44.797,58.291,11.25,0.949
2018-11-18 10:11:31,669.937,132.927,49.88,46.182,47.461,52.532,10.66,0.945
2018-11-18 10:12:32,669.937,132.927,49.89,45.343,45.436,51.651,11.06,0.943
2018-11-18 10:13:33,669.938,132.927,49.96,50.555,52.442,55.678,7.96,0.953
2018-11-18 10:14:34,669.938,132.928,50.0,44.113,48.753,52.905,10.88,0.952
2018-11-18 10:15:35,669.939,132.928,50.03,45.138,45.946,52.346,11.08,0.951
2018-11-18 10:16:36,669.94,132.928,50.08,44.714,44.72,53.368,10.43,0.951
2018-11-18 10:17:37,669.94,132.928,50.1,42.447,41.208,56.695,11.03,0.955
2018-11-18 10:18:38,669.941,132.928,50.1,48.998,50.004,63.314,7.97,0.955
2018-11-18 10:19:38,669.941,132.928,49.98,43.378,44.85,52.085,11.08,0.95
2018-11-18 10:20:39,669.942,132.929,49.95,43.76,42.105,51.083,11.29,0.953
2018-11-18 10:21:40,669.942,132.929,49.93,46.016,45.571,54.144,10.35,0.955
2018-11-18 10:22:41,669.943,132.929,49.91,43.546,43.911,51.266,11.15,0.948
2018-11-18 10:23:42,669.943,132.929,49.95,59.749,61.589,67.051,9.2,0.959
2018-11-18 10:24:43,669.944,132.929,49.97,44.2,43.365,51.747,11.24,0.948
2018-11-18 10:25:44,669.944,132.929,50.01,42.048,42.777,50.25,11.66,0.951
2018-11-18 10:26:45,669.945,132.93,50.02,59.801,62.466,74.177,7.92,0.96
2018-11-18 10:27:46,669.946,132.93,50.05,43.278,44.378,57.991,10.96,0.951
2018-11-18 10:28:47,669.946,132.93,50.08,44.257,43.275,51.302,10.81,0.947
2018-11-18 10:29:48,669.947,132.93,50.11,51.112,47.888,53.828,9.57,0.956
2018-11-18 10:30:49,669.947,132.93,50.03,44.986,44.765,51.451,10.82,0.949
2018-11-18 10:31:50,669.948,132.93,50.03,42.826,44.838,51.2,11.45,0.948
2018-11-18 10:32:51,669.948,132.931,50.0,46.103,49.187,54.52,10.39,0.953
2018-11-18 10:33:52,669.949,132.931,49.98,42.155,45.353,50.298,11.59,0.952
2018-11-18 10:34:53,669.949,132.931,49.98,41.244,44.327,56.238,11.79,0.955
2018-11-18 10:35:53,669.95,132.931,49.96,44.387,46.742,59.349,10.62,0.953
2018-11-18 10:36:54,669.951,132.931,49.95,42.381,49.986,56.255,11.54,0.964
2018-11-18 10:37:55,669.951,132.931,49.98,41.584,46.648,54.682,11.82,0.965
2018-11-18 10:38:56,669.952,132.931,50.04,46.681,50.2,58.509,10.33,0.964
2018-11-18 10:39:57,669.952,132.932,50.02,42.937,49.242,56.03,11.37,0.963
2018-11-18 10:40:58,669.953,132.932,50.07,42.69,49.213,54.998,11.88,0.966
2018-11-18 10:41:59,669.954,132.932,49.98,47.604,54.669,59.193,9.88,0.966
2018-11-18 10:43:00,669.954,132.932,49.95,44.504,54.653,56.261,10.82,0.965
2018-11-18 10:44:01,669.955,132.932,49.9,42.583,49.539,54.858,11.09,0.966
2018-11-18 10:45:02,669.955,132.932,49.93,46.456,52.347,66.342,9.44,0.966
2018-11-18 10:46:03,669.956,132.933,49.98,44.097,47.524,56.263,11.3,0.963
2018-11-18 10:47:04,669.956,132.933,49.93,44.592,45.91,54.883,11.46,0.966
2018-11-18 10:48:05,669.957,132.933,49.94,50.279,55.702,61.038,8.51,0.965
2018-11-18 10:49:06,669.958,132.933,49.89,43.279,49.487,56.242,11.19,0.963
2018-11-18 10:50:07,669.958,132.933,49.91,41.368,47.602,54.921,11.64,0.966
2018-11-18 10:51:08,669.959,132.933,49.93,47.522,54.09,61.071,10.72,0.966
2018-11-18 10:52:09,669.959,132.933,49.98,42.555,50.42,57.71,11.44,0.964
2018-11-18 10:53:10,669.96,132.934,49.95,42.921,46.3,56.394,12.02,0.967
2018-11-18 10:54:11,669.961,132.934,49.92,44.477,50.199,64.445,10.61,0.968
2018-11-18 10:55:12,669.961,132.934,49.93,41.899,49.918,56.22,11.67,0.963
2018-11-18 10:56:13,669.962,132.934,50.02,41.95,48.448,56.027,11.65,0.963
2018-11-18 10:57:13,669.962,132.934,50.02,45.549,51.67,59.191,9.29,0.968
2018-11-18 10:58:14,669.963,132.934,50.08,42.271,51.515,56.084,11.66,0.964
2018-11-18 10:59:15,669.964,132.935,50.06,43.357,50.047,55.87,11.45,0.964
2018-11-18 11:00:16,669.964,132.935,50.1,47.136,54.739,60.004,8.35,0.968
2018-11-18 11:01:17,669.965,132.935,50.05,42.345,49.002,55.639,11.65,0.964
2018-11-18 11:02:19,669.965,132.935,50.0,42.074,47.401,55.172,11.82,0.963
2018-11-18 11:03:19,669.966,132.935,49.94,59.312,63.236,76.752,8.12,0.971
2018-11-18 11:04:20,669.966,132.935,49.91,46.964,47.796,55.666,10.26,0.965
2018-11-18 11:05:21,669.967,132.935,50.0,41.779,47.81,55.365,11.44,0.964
2018-11-18 11:06:22,669.968,132.936,49.99,58.785,62.907,70.388,10.0,0.971
2018-11-18 11:07:23,669.968,132.936,50.02,40.829,47.471,54.979,11.6,0.966
2018-11-18 11:08:24,669.969,132.936,50.01,41.454,49.19,55.728,11.93,0.964
2018-11-18 11:09:25,669.969,132.936,50.11,59.157,64.112,77.348,11.77,0.971
2018-11-18 11:10:26,669.97,132.936,50.11,42.461,46.927,56.133,11.41,0.964
2018-11-18 11:11:27,669.971,132.936,50.03,41.855,44.892,54.224,11.5,0.966
2018-11-18 11:12:28,669.971,132.936,50.09,40.265,45.709,54.126,12.12,0.966
2018-11-18 11:13:29,669.972,132.937,50.11,42.548,48.929,56.414,11.44,0.964
2018-11-18 11:14:30,669.972,132.937,50.15,41.513,47.58,55.961,11.78,0.964
2018-11-18 11:15:30,669.973,132.937,50.16,40.319,48.784,54.624,12.51,0.966
2018-11-18 11:16:31,669.973,132.937,50.12,44.307,51.603,57.354,10.82,0.965
2018-11-18 11:17:32,669.974,132.937,50.04,41.449,50.984,55.634,11.8,0.963
2018-11-18 11:18:33,669.975,132.937,49.96,40.728,46.218,60.836,12.2,0.966
2018-11-18 11:19:34,669.975,132.937,49.85,43.13,48.785,57.645,10.9,0.965
2018-11-18 11:20:35,669.976,132.938,49.88,41.348,46.982,56.039,11.89,0.962
2018-11-18 11:21:36,669.976,132.938,49.9,42.027,47.181,54.839,11.64,0.966
2018-11-18 11:22:37,669.977,132.938,49.91,45.797,51.828,58.162,10.19,0.965
2018-11-18 11:23:38,669.977,132.938,49.96,43.583,47.228,55.872,11.24,0.962
2018-11-18 11:24:39,669.978,132.938,49.95,42.143,46.155,54.373,11.51,0.964
2018-11-18 11:25:40,669.979,132.938,50.01,46.677,54.065,59.193,9.92,0.965
2018-11-18 11:26:41,669.979,132.939,50.03,43.215,48.295,56.092,11.37,0.963
2018-11-18 11:27:42,669.98,132.939,50.0,40.377,46.046,60.844,12.15,0.964
2018-11-18 11:28:43,669.98,132.939,50.03,46.133,52.184,60.419,9.39,0.964
2018-11-18 11:29:43,669.981,132.939,50.05,41.661,47.458,57.446,11.61,0.963
2018-11-18 11:30:44,669.982,132.939,50.07,40.485,45.561,55.946,11.77,0.965
2018-11-18 11:31:45,669.982,132.939,50.07,57.563,65.762,71.157,8.16,0.97
2018-11-18 11:32:46,669.983,132.939,50.08,41.843,51.128,56.179,11.66,0.963
2018-11-18 11:33:47,669.983,132.94,50.06,40.52,47.428,54.63,11.84,0.964
2018-11-18 11:34:48,669.984,132.94,50.12,58.812,63.986,70.988,7.99,0.97
2018-11-18 11:35:49,669.984,132.94,50.11,43.84,47.133,56.392,11.57,0.963
2018-11-18 11:36:50,669.985,132.94,50.06,41.733,47.081,62.007,11.83,0.962
2018-11-18 11:37:51,669.986,132.94,50.06,56.764,63.092,70.781,9.4,0.969
2018-11-18 11:38:52,669.986,132.94,50.01,42.457,49.237,56.443,11.3,0.963
2018-11-18 11:39:53,669.987,132.94,49.98,42.918,48.81,55.951,11.18,0.962
2018-11-18 11:40:54,669.987,132.941,49.92,56.477,64.488,69.949,11.64,0.977
2018-11-18 11:41:55,669.988,132.941,49.89,44.64,49.662,56.564,11.25,0.962
2018-11-18 11:42:56,669.989,132.941,49.94,41.584,48.233,55.669,11.65,0.962
2018-11-18 11:43:57,669.989,132.941,49.93,40.782,50.804,54.694,11.79,0.961
2018-11-18 11:44:58,669.99,132.941,49.94,42.543,52.12,56.873,11.18,0.96
2018-11-18 11:45:58,669.99,132.941,49.99,41.893,48.646,61.899,11.45,0.959
2018-11-18 11:46:59,669.991,132.942,50.02,40.988,49.066,54.471,11.95,0.962
2018-11-18 11:48:00,669.991,132.942,50.02,45.349,50.237,57.134,10.47,0.961
2018-11-18 11:49:01,669.992,132.942,50.04,43.925,49.645,55.773,10.74,0.96
2018-11-18 11:50:02,669.993,132.942,50.01,41.374,47.362,54.571,11.92,0.963
2018-11-18 11:51:03,669.993,132.942,50.02,44.506,50.509,62.709,10.62,0.961
2018-11-18 11:52:04,669.994,132.942,49.98,44.164,48.807,60.645,10.96,0.959
2018-11-18 11:53:05,669.994,132.943,49.93,41.751,46.413,65.661,11.66,0.963
2018-11-18 11:54:06,669.995,132.943,49.89,45.736,50.973,63.251,10.35,0.96
2018-11-18 11:55:07,669.996,132.943,49.89,43.676,48.689,55.661,11.26,0.96
2018-11-18 11:56:08,669.996,132.943,49.93,42.336,49.196,54.803,11.72,0.963
2018-11-18 11:57:09,669.997,132.943,50.02,48.457,53.64,58.939,9.83,0.962
2018-11-18 11:58:10,669.997,132.943,50.1,45.203,47.691,55.875,10.51,0.959
2018-11-18 11:59:11,669.998,132.943,50.12,26.682,30.383,35.542,19.53,0.975
2018-11-18 12:00:12,669.998,132.943,50.08,26.801,30.584,35.405,19.78,0.971
2018-11-18 12:01:13,669.999,132.943,50.08,26.951,30.58,35.314,19.9,0.973
2018-11-18 12:02:14,669.999,132.944,50.11,26.362,29.429,41.509,18.88,0.971
2018-11-18 12:03:15,669.999,132.944,50.09,26.421,28.753,41.438,19.47,0.972
2018-11-18 12:04:16,670.0,132.944,50.02,26.556,30.869,34.355,19.66,0.972
2018-11-18 12:05:17,670.0,132.944,50.04,28.38,31.352,34.279,18.94,0.974
2018-11-18 12:06:17,670.0,132.944,50.07,26.721,30.591,34.352,19.86,0.972
2018-11-18 12:07:18,670.001,132.944,50.06,26.764,29.99,35.877,19.77,0.973
2018-11-18 12:08:19,670.001,132.944,50.16,28.995,31.651,35.952,21.89,0.974
2018-11-18 12:09:20,670.001,132.944,50.11,30.137,33.77,34.429,19.77,0.973
2018-11-18 12:10:21,670.002,132.944,50.06,33.551,30.903,34.243,18.88,0.974
2018-11-18 12:11:22,670.002,132.944,50.02,33.587,30.445,40.609,17.96,0.975
2018-11-18 12:12:23,670.003,132.944,50.0,31.862,31.335,40.684,20.04,0.972
2018-11-18 12:13:24,670.003,132.944,50.0,33.837,31.272,34.404,18.96,0.975
2018-11-18 12:14:25,670.003,132.944,49.98,33.779,29.832,34.156,18.84,0.974
2018-11-18 12:15:26,670.004,132.944,49.95,31.995,31.268,34.347,20.12,0.968
2018-11-18 12:16:27,670.004,132.944,49.96,32.142,31.565,33.923,19.91,0.968
2018-11-18 12:17:28,670.004,132.944,49.92,31.916,29.708,33.888,20.02,0.973
2018-11-18 12:18:29,670.005,132.944,49.88,32.281,30.312,33.797,20.09,0.974
2018-11-18 12:19:30,670.005,132.944,49.83,32.533,31.486,33.919,19.95,0.974
2018-11-18 12:20:31,670.006,132.944,49.8,32.533,34.147,33.674,19.18,0.974
2018-11-18 12:21:32,670.006,132.944,49.86,33.828,35.256,39.926,19.27,0.975
2018-11-18 12:22:33,670.006,132.944,49.9,32.252,33.939,33.995,19.86,0.974
2018-11-18 12:23:34,670.007,132.944,50.0,31.979,33.545,33.962,20.0,0.974
2018-11-18 12:24:35,670.007,132.944,49.97,32.281,34.395,33.505,19.96,0.974
2018-11-18 12:25:36,670.008,132.944,49.91,32.26,31.721,33.801,19.81,0.974
2018-11-18 12:26:37,670.008,132.944,49.98,32.253,29.872,33.66,19.87,0.973
2018-11-18 12:27:37,670.008,132.944,49.96,32.154,29.798,33.905,19.3,0.973
2018-11-18 12:28:38,670.009,132.944,50.0,31.989,31.169,34.03,19.89,0.973
2018-11-18 12:29:39,670.009,132.944,50.06,34.163,31.595,34.365,18.72,0.975
2018-11-18 12:30:40,670.009,132.944,50.1,32.134,32.408,40.643,19.8,0.973
2018-11-18 12:31:41,670.01,132.944,50.14,33.869,33.452,34.187,19.08,0.975
2018-11-18 12:32:42,670.01,132.944,50.24,33.943,32.59,34.288,18.53,0.975
2018-11-18 12:33:43,670.011,132.944,50.23,33.515,35.119,34.301,19.03,0.97
2018-11-18 12:34:44,670.011,132.944,50.08,31.844,35.166,34.426,20.17,0.968
2018-11-18 12:35:45,670.011,132.944,50.05,32.337,34.769,34.148,20.13,0.968
2018-11-18 12:36:46,670.012,132.944,50.0,32.09,33.448,34.184,20.06,0.965
2018-11-18 12:37:47,670.012,132.944,49.86,31.558,30.188,34.41,19.77,0.966
2018-11-18 12:38:48,670.013,132.944,49.84,31.424,32.602,40.866,19.73,0.969
2018-11-18 12:39:49,670.013,132.944,49.93,31.219,32.436,40.684,19.43,0.967
2018-11-18 12:40:50,670.013,132.944,50.04,31.661,30.745,34.336,19.91,0.968
2018-11-18 12:41:51,670.014,132.945,50.02,31.345,32.776,34.351,19.88,0.969
2018-11-18 12:42:52,670.014,132.945,50.0,31.546,32.023,34.321,19.91,0.967
2018-11-18 12:43:53,670.014,132.945,50.08,31.733,32.145,34.224,19.49,0.969
2018-11-18 12:44:54,670.015,132.945,50.04,31.721,30.916,34.198,19.46,0.968
2018-11-18 12:45:55,670.015,132.945,49.98,33.681,32.185,34.197,18.08,0.972
2018-11-18 12:46:55,670.016,132.945,49.95,31.627,33.677,35.775,18.87,0.97
2018-11-18 12:47:56,670.016,132.945,49.99,31.745,32.403,35.8,19.6,0.971
2018-11-18 12:48:57,670.016,132.945,50.05,32.782,31.965,40.602,18.62,0.969
2018-11-18 12:49:58,670.017,132.945,50.07,31.642,30.908,34.4,18.55,0.969
2018-11-18 12:50:59,670.017,132.945,50.12,31.53,30.304,34.269,19.73,0.968
2018-11-18 12:52:00,670.018,132.945,50.16,31.378,33.901,34.388,19.66,0.971
2018-11-18 12:53:01,670.018,132.945,50.12,31.709,33.848,34.456,19.45,0.97
2018-11-18 12:54:02,670.018,132.945,50.1,31.443,35.414,34.479,19.67,0.971
2018-11-18 12:55:03,670.019,132.945,50.14,32.934,33.704,34.439,19.16,0.972
2018-11-18 12:56:04,670.019,132.945,50.15,33.336,32.985,34.348,18.32,0.971
2018-11-18 12:57:05,670.02,132.945,50.15,33.173,32.42,34.464,18.53,0.97
2018-11-18 12:58:06,670.02,132.945,50.07,33.169,32.504,40.476,18.84,0.972
2018-11-18 12:59:07,670.02,132.945,50.07,31.439,34.31,40.633,19.46,0.971
2018-11-18 13:00:08,670.021,132.945,50.06,31.388,33.509,34.412,19.61,0.971
2018-11-18 13:01:09,670.021,132.945,49.98,31.782,32.649,34.771,19.42,0.971
2018-11-18 13:02:10,670.021,132.945,49.94,31.567,32.856,34.941,19.38,0.972
2018-11-18 13:03:11,670.022,132.945,49.92,33.606,32.867,35.412,18.02,0.972
2018-11-18 13:04:12,670.022,132.945,49.89,32.025,32.927,35.579,19.11,0.973
2018-11-18 13:05:13,670.023,132.945,49.88,31.644,31.403,35.734,19.1,0.971
2018-11-18 13:06:14,670.023,132.945,49.92,35.231,32.395,35.506,17.79,0.974
2018-11-18 13:07:15,670.023,132.945,49.96,32.059,33.336,46.5,18.86,0.97
2018-11-18 13:08:15,670.024,132.945,49.92,33.578,32.085,46.482,18.83,0.97
2018-11-18 13:09:16,670.024,132.945,49.96,31.536,31.835,40.332,19.27,0.97
2018-11-18 13:10:17,670.025,132.945,49.91,31.978,35.056,40.198,18.5,0.971
2018-11-18 13:11:18,670.025,132.945,49.91,32.041,34.774,35.484,19.35,0.974
2018-11-18 13:12:19,670.025,132.945,49.9,31.767,33.495,35.568,19.35,0.973
2018-11-18 13:13:20,670.026,132.945,49.92,31.899,33.438,35.632,19.32,0.972
2018-11-18 13:14:21,670.026,132.945,49.94,31.719,33.104,35.594,19.24,0.972
2018-11-18 13:15:22,670.027,132.945,49.96,33.134,32.321,35.653,19.34,0.973
2018-11-18 13:16:23,670.027,132.945,49.97,31.949,32.698,41.735,19.26,0.971
2018-11-18 13:17:24,670.027,132.945,49.93,31.605,35.622,41.709,19.28,0.973
2018-11-18 13:18:25,670.028,132.946,49.96,33.722,35.135,35.441,18.05,0.974
2018-11-18 13:19:26,670.028,132.946,50.02,33.144,36.672,35.714,18.56,0.975
2018-11-18 13:20:27,670.029,132.946,50.06,33.621,38.426,35.463,18.37,0.976
2018-11-18 13:21:28,670.029,132.946,50.12,31.82,34.676,35.324,19.46,0.973
2018-11-18 13:22:29,670.029,132.946,50.06,33.245,32.933,35.537,18.79,0.972
2018-11-18 13:23:30,670.03,132.946,50.07,33.111,32.65,35.538,18.66,0.973
2018-11-18 13:24:31,670.03,132.946,50.01,31.507,34.275,37.163,19.4,0.973
2018-11-18 13:25:32,670.031,132.946,49.95,31.628,33.007,43.192,19.17,0.971
2018-11-18 13:26:33,670.031,132.946,50.05,31.442,30.671,43.391,19.13,0.971
2018-11-18 13:27:34,670.031,132.946,50.06,31.457,33.104,35.627,19.35,0.971
2018-11-18 13:28:35,670.032,132.946,50.12,31.669,31.92,35.819,19.39,0.97
2018-11-18 13:29:36,670.032,132.946,50.12,31.691,31.283,35.564,19.14,0.972
2018-11-18 13:30:37,670.033,132.946,50.06,31.647,33.287,35.438,19.55,0.97
2018-11-18 13:31:37,670.033,132.946,50.05,31.732,32.571,35.563,19.35,0.969
2018-11-18 13:32:38,670.033,132.946,50.05,31.611,32.502,36.426,19.72,0.969
2018-11-18 13:33:39,670.034,132.946,50.0,31.415,32.144,35.622,19.39,0.969
2018-11-18 13:34:40,670.034,132.946,49.95,31.363,30.722,41.896,18.98,0.969
2018-11-18 13:35:42,670.035,132.946,49.93,33.176,31.836,41.853,18.24,0.971
2018-11-18 13:36:43,670.035,132.946,50.08,31.542,32.179,36.153,19.35,0.969
2018-11-18 13:37:44,670.035,132.946,50.04,31.507,31.916,36.232,19.51,0.969
2018-11-18 13:38:45,670.036,132.946,50.05,31.465,32.353,35.83,19.26,0.967
2018-11-18 13:39:46,670.036,132.946,50.04,31.639,31.948,35.549,19.08,0.968
2018-11-18 13:40:46,670.036,132.946,50.03,35.994,32.196,35.717,17.46,0.974
2018-11-18 13:41:47,670.037,132.946,50.05,34.654,30.54,35.75,17.74,0.971
2018-11-18 13:42:48,670.037,132.946,50.06,33.158,31.454,35.628,18.45,0.972
2018-11-18 13:43:49,670.038,132.946,50.04,31.91,33.462,41.634,19.3,0.972
2018-11-18 13:44:50,670.038,132.946,50.08,31.579,33.529,41.747,19.32,0.971
2018-11-18 13:45:51,670.038,132.946,50.1,32.074,34.736,34.998,19.4,0.972
2018-11-18 13:46:52,670.039,132.946,50.09,32.002,32.695,36.943,19.21,0.971
2018-11-18 13:47:53,670.039,132.946,50.08,31.799,31.197,37.323,19.23,0.97
