Timestamp,E_Active,E_Reactive,Freq,I_1,I_2,I_3,ITHD1,PF_avg
2018-11-18 13:48:54,670.04,132.946,50.1,31.919,33.944,37.6,19.17,0.97
2018-11-18 13:49:55,670.04,132.946,50.1,31.726,33.351,34.99,19.23,0.971
2018-11-18 13:50:56,670.04,132.946,50.17,31.785,31.181,36.024,18.91,0.971
2018-11-18 13:51:57,670.041,132.946,50.13,31.717,31.537,37.218,19.43,0.968
2018-11-18 13:52:58,670.041,132.946,50.15,32.192,32.033,44.79,19.31,0.97
2018-11-18 13:53:59,670.042,132.946,50.13,33.465,31.356,44.033,18.32,0.972
2018-11-18 13:55:00,670.042,132.946,50.15,31.868,30.609,35.274,19.52,0.969
2018-11-18 13:56:01,670.042,132.947,50.15,33.208,32.353,35.48,19.53,0.97
2018-11-18 13:57:02,670.043,132.947,50.16,31.511,32.168,37.108,19.45,0.968
2018-11-18 13:58:02,670.043,132.947,50.12,33.182,32.159,42.039,19.05,0.969
2018-11-18 13:59:03,670.044,132.947,50.19,34.392,34.19,43.429,18.22,0.972
2018-11-18 14:00:04,670.044,132.947,50.19,31.587,35.316,35.65,19.49,0.97
2018-11-18 14:01:05,670.044,132.947,50.17,31.695,35.765,37.176,19.74,0.97
2018-11-18 14:02:06,670.045,132.947,50.15,31.326,33.996,36.95,19.46,0.969
2018-11-18 14:03:07,670.045,132.947,50.13,31.414,31.031,37.446,19.69,0.968
2018-11-18 14:04:08,670.045,132.947,50.13,31.3,29.921,45.853,19.57,0.967
2018-11-18 14:05:09,670.046,132.947,50.08,34.647,32.195,43.373,17.7,0.97
2018-11-18 14:06:10,670.046,132.947,50.08,33.221,31.116,38.681,18.48,0.968
2018-11-18 14:07:11,670.047,132.947,50.09,31.22,30.135,36.392,19.8,0.965
2018-11-18 14:08:12,670.047,132.947,50.02,31.466,32.475,35.676,18.91,0.966
2018-11-18 14:09:13,670.047,132.947,49.97,31.765,32.277,35.362,19.3,0.966
2018-11-18 14:10:14,670.048,132.947,49.94,31.597,30.901,35.787,19.53,0.966
2018-11-18 14:11:15,670.048,132.947,50.09,34.954,33.84,37.427,18.41,0.971
2018-11-18 14:12:16,670.049,132.947,50.08,31.27,32.839,36.699,19.87,0.966
2018-11-18 14:13:17,670.049,132.947,50.09,31.262,32.646,41.893,19.68,0.966
2018-11-18 14:14:18,670.049,132.947,50.1,31.621,32.812,43.741,19.51,0.966
2018-11-18 14:15:19,670.05,132.947,50.05,31.534,31.999,38.109,19.39,0.968
2018-11-18 14:16:20,670.05,132.947,50.06,32.663,30.407,40.615,18.59,0.966
2018-11-18 14:17:21,670.051,132.947,50.09,34.383,29.851,36.823,18.69,0.969
2018-11-18 14:18:22,670.051,132.947,50.15,32.699,31.924,35.405,19.64,0.968
2018-11-18 14:19:23,670.051,132.947,50.21,31.129,30.643,35.597,19.57,0.965
2018-11-18 14:20:23,670.052,132.947,50.15,31.164,29.83,35.766,19.74,0.966
2018-11-18 14:21:24,670.052,132.947,50.17,30.972,31.351,35.665,19.7,0.966
2018-11-18 14:22:25,670.052,132.947,50.13,31.209,30.751,41.865,19.74,0.965
2018-11-18 14:23:26,670.053,132.947,50.13,32.45,29.9,41.816,18.61,0.965
2018-11-18 14:24:27,670.053,132.947,50.12,31.069,32.015,35.731,19.87,0.967
2018-11-18 14:25:28,670.054,132.947,50.03,30.854,30.568,35.824,19.86,0.966
2018-11-18 14:26:29,670.054,132.947,50.03,31.017,31.463,35.738,19.58,0.967
2018-11-18 14:27:30,670.054,132.947,50.02,32.899,31.189,35.746,19.36,0.97
2018-11-18 14:28:31,670.055,132.947,50.0,34.567,32.576,35.583,17.8,0.971
2018-11-18 14:29:32,670.055,132.947,49.96,32.604,32.63,35.869,18.86,0.971
2018-11-18 14:30:33,670.056,132.947,49.92,32.479,30.993,35.859,19.2,0.97
2018-11-18 14:31:34,670.056,132.947,49.88,31.379,30.488,41.801,19.61,0.968
2018-11-18 14:32:35,670.056,132.947,49.92,30.839,33.445,42.142,19.66,0.969
2018-11-18 14:33:36,670.057,132.948,49.91,31.333,32.219,35.681,19.46,0.969
2018-11-18 14:34:37,670.057,132.948,49.95,32.747,31.275,35.133,18.65,0.971
2018-11-18 14:35:38,670.057,132.948,49.9,30.807,33.652,35.203,18.94,0.969
2018-11-18 14:36:39,670.058,132.948,49.94,31.109,34.119,35.269,19.42,0.97
2018-11-18 14:37:40,670.058,132.948,49.94,31.406,31.806,34.955,19.17,0.97
2018-11-18 14:38:41,670.059,132.948,49.91,31.312,32.096,35.65,18.98,0.97
2018-11-18 14:39:42,670.059,132.948,49.89,31.437,33.674,35.667,19.37,0.97
2018-11-18 14:40:43,670.059,132.948,49.85,31.303,32.696,35.837,18.44,0.97
2018-11-18 14:41:44,670.06,132.948,49.87,31.668,33.65,42.027,19.13,0.97
2018-11-18 14:42:45,670.06,132.948,49.87,31.451,34.028,37.356,19.37,0.97
2018-11-18 14:43:45,670.061,132.948,49.94,31.077,30.848,37.274,19.43,0.97
2018-11-18 14:44:46,670.061,132.948,49.99,33.265,30.131,35.713,18.32,0.97
2018-11-18 14:45:47,670.061,132.948,50.1,31.266,31.917,35.608,19.13,0.969
2018-11-18 14:46:48,670.062,132.948,50.07,31.531,32.051,35.607,19.29,0.969
2018-11-18 14:47:49,670.062,132.948,49.97,32.942,31.943,35.593,18.52,0.97
2018-11-18 14:48:50,670.063,132.948,49.9,31.19,31.219,35.686,19.55,0.97
2018-11-18 14:49:51,670.063,132.948,49.96,31.302,29.887,35.723,19.52,0.97
2018-11-18 14:50:52,670.063,132.948,49.97,31.362,33.429,42.005,19.55,0.971
2018-11-18 14:51:53,670.064,132.948,50.0,33.262,33.034,35.85,18.55,0.972
2018-11-18 14:52:54,670.064,132.948,50.06,32.859,30.751,35.899,18.38,0.971
2018-11-18 14:53:55,670.064,132.948,50.13,32.889,29.918,35.746,18.77,0.97
2018-11-18 14:54:56,670.065,132.948,50.08,31.234,31.53,35.756,19.42,0.969
2018-11-18 14:55:57,670.065,132.948,50.17,31.253,32.127,35.739,19.51,0.969
2018-11-18 14:56:58,670.066,132.948,50.1,31.382,31.985,35.843,19.5,0.969
2018-11-18 14:57:59,670.066,132.948,50.09,31.288,31.161,35.903,19.72,0.97
2018-11-18 14:59:00,670.066,132.948,50.04,31.648,32.623,35.791,19.32,0.969
2018-11-18 15:00:01,670.067,132.948,50.02,33.094,32.656,41.942,19.46,0.972
2018-11-18 15:01:02,670.067,132.948,50.08,31.535,31.768,35.063,19.18,0.97
2018-11-18 15:02:03,670.068,132.948,50.02,31.69,33.781,37.432,19.42,0.971
2018-11-18 15:03:03,670.068,132.948,50.05,33.234,33.364,37.512,18.23,0.972
2018-11-18 15:04:04,670.068,132.948,50.01,31.55,30.835,37.517,19.01,0.969
2018-11-18 15:05:05,670.069,132.948,49.96,31.579,30.437,36.919,19.47,0.967
2018-11-18 15:06:06,670.069,132.948,50.01,31.891,31.991,34.598,19.3,0.966
2018-11-18 15:07:07,670.069,132.948,49.99,31.768,30.961,36.591,19.34,0.968
2018-11-18 15:08:08,670.07,132.948,50.07,31.558,29.802,37.541,19.25,0.967
2018-11-18 15:09:09,670.07,132.948,50.08,31.52,32.088,35.674,19.23,0.969
2018-11-18 15:10:10,670.071,132.948,49.98,33.151,30.979,35.684,17.95,0.971
2018-11-18 15:11:11,670.071,132.948,49.96,33.259,30.099,40.267,18.43,0.968
2018-11-18 15:12:12,670.071,132.949,49.96,31.786,31.933,40.451,18.8,0.966
2018-11-18 15:13:13,670.072,132.949,49.96,31.613,31.921,40.492,19.52,0.968
2018-11-18 15:14:14,670.072,132.949,50.0,31.75,30.326,40.521,19.24,0.966
2018-11-18 15:15:15,670.073,132.949,50.02,33.396,31.926,37.686,18.54,0.973
2018-11-18 15:16:16,670.073,132.949,49.98,31.619,31.504,37.572,19.12,0.97
2018-11-18 15:17:16,670.073,132.949,49.98,31.967,30.193,35.589,18.74,0.97
2018-11-18 15:18:17,670.074,132.949,49.95,31.676,32.515,35.438,19.33,0.971
2018-11-18 15:19:18,670.074,132.949,49.93,33.384,32.223,38.31,19.0,0.971
2018-11-18 15:20:19,670.075,132.949,49.94,33.623,31.757,38.146,18.28,0.972
2018-11-18 15:21:20,670.075,132.949,49.94,31.646,33.194,38.689,19.29,0.971
2018-11-18 15:22:21,670.075,132.949,49.97,31.543,34.977,38.528,19.26,0.972
2018-11-18 15:23:22,670.076,132.949,50.05,31.692,34.149,36.847,18.85,0.971
2018-11-18 15:24:23,670.076,132.949,50.04,31.539,32.896,35.592,19.12,0.972
2018-11-18 15:25:24,670.077,132.949,50.08,31.441,34.842,35.579,18.98,0.971
2018-11-18 15:26:25,670.077,132.949,50.09,31.44,32.229,37.592,19.13,0.97
2018-11-18 15:27:26,670.077,132.949,50.08,31.631,30.301,38.211,18.81,0.97
2018-11-18 15:28:27,670.078,132.949,50.11,33.043,32.225,38.057,18.23,0.972
2018-11-18 15:29:28,670.078,132.949,49.98,31.482,33.977,36.666,19.22,0.971
2018-11-18 15:30:29,670.078,132.949,49.89,31.531,30.773,39.785,19.19,0.969
2018-11-18 15:31:30,670.079,132.949,49.94,31.541,32.093,36.557,19.38,0.97
2018-11-18 15:32:31,670.079,132.949,49.85,33.043,32.59,34.495,18.64,0.97
2018-11-18 15:33:32,670.08,132.949,49.89,33.021,30.452,34.808,18.43,0.969
2018-11-18 15:34:33,670.08,132.949,49.87,33.039,30.769,37.865,18.33,0.969
2018-11-18 15:35:34,670.08,132.949,49.89,32.861,31.96,37.273,18.4,0.969
2018-11-18 15:36:35,670.081,132.949,49.91,31.488,30.564,36.733,19.03,0.967
2018-11-18 15:37:36,670.081,132.949,49.95,33.251,29.69,34.495,18.27,0.968
2018-11-18 15:38:37,670.082,132.949,49.96,31.527,31.941,34.681,19.42,0.967
2018-11-18 15:39:38,670.082,132.949,49.84,31.668,32.002,38.346,19.31,0.969
2018-11-18 15:40:38,670.082,132.949,49.87,31.723,33.39,37.931,19.15,0.969
2018-11-18 15:41:39,670.083,132.949,49.85,31.548,32.17,38.851,19.47,0.968
2018-11-18 15:42:40,670.083,132.949,49.92,31.612,30.117,38.841,19.39,0.967
2018-11-18 15:43:41,670.083,132.949,49.91,31.32,32.066,36.076,19.49,0.968
2018-11-18 15:44:42,670.084,132.949,50.01,31.8,32.01,39.452,19.38,0.967
2018-11-18 15:45:43,670.084,132.949,50.1,32.869,31.31,34.453,18.53,0.969
2018-11-18 15:46:44,670.085,132.949,50.1,32.987,32.774,34.555,18.67,0.969
2018-11-18 15:47:45,670.085,132.95,50.16,31.699,32.552,34.624,19.56,0.967
2018-11-18 15:48:46,670.085,132.95,50.24,31.434,31.832,36.347,19.29,0.968
2018-11-18 15:49:47,670.086,132.95,50.34,31.344,30.947,36.537,19.61,0.968
2018-11-18 15:50:48,670.086,132.95,50.3,31.672,32.274,37.972,19.52,0.967
2018-11-18 15:51:49,670.087,132.95,50.27,31.581,31.702,38.842,19.33,0.967
2018-11-18 15:52:50,670.087,132.95,50.22,31.394,31.309,38.773,19.71,0.964
2018-11-18 15:53:51,670.087,132.95,50.16,32.836,30.365,34.779,18.51,0.969
2018-11-18 15:54:52,670.088,132.95,50.0,35.208,32.203,34.506,17.54,0.972
2018-11-18 15:55:53,670.088,132.95,49.86,31.765,31.944,37.837,19.32,0.969
2018-11-18 15:56:53,670.089,132.95,49.85,31.519,31.205,34.498,19.46,0.97
2018-11-18 15:57:55,670.089,132.95,49.87,31.474,30.107,37.615,19.32,0.969
2018-11-18 15:58:55,670.089,132.95,49.91,31.703,31.969,37.638,19.3,0.971
2018-11-18 15:59:56,670.09,132.95,49.94,31.601,31.063,38.972,19.22,0.969
2018-11-18 16:00:57,670.09,132.95,50.06,31.298,29.724,37.921,19.59,0.968
2018-11-18 16:01:58,670.09,132.95,50.05,32.978,31.945,34.73,19.29,0.969
2018-11-18 16:02:59,670.091,132.95,50.11,31.211,31.928,39.51,19.66,0.967
2018-11-18 16:04:00,670.091,132.95,50.06,34.576,30.605,36.426,18.03,0.97
2018-11-18 16:05:01,670.092,132.95,50.14,32.722,32.247,36.844,18.8,0.969
2018-11-18 16:06:02,670.092,132.95,50.14,30.913,34.526,37.277,19.74,0.969
2018-11-18 16:07:03,670.092,132.95,50.11,31.409,35.357,34.692,19.81,0.97
2018-11-18 16:08:04,670.093,132.95,50.08,31.491,32.988,36.187,19.5,0.969
2018-11-18 16:09:05,670.093,132.95,50.04,31.207,30.218,36.545,19.73,0.967
2018-11-18 16:10:06,670.094,132.95,50.02,31.216,33.166,36.205,19.45,0.968
2018-11-18 16:11:07,670.094,132.95,50.07,32.799,32.272,36.95,19.37,0.97
2018-11-18 16:12:08,670.094,132.95,50.14,33.068,30.995,34.655,18.59,0.969
2018-11-18 16:13:09,670.095,132.95,50.08,34.504,33.274,34.684,17.82,0.971
2018-11-18 16:14:10,670.095,132.95,50.14,32.831,32.564,34.616,17.98,0.968
2018-11-18 16:15:11,670.095,132.95,50.13,32.972,31.51,37.385,19.12,0.968
2018-11-18 16:16:12,670.096,132.95,50.16,32.525,29.817,35.802,18.75,0.966
2018-11-18 16:17:13,670.096,132.95,50.16,32.509,31.42,37.2,18.58,0.966
2018-11-18 16:18:14,670.097,132.95,50.18,32.53,30.298,36.93,18.86,0.966
2018-11-18 16:19:15,670.097,132.95,50.19,32.777,29.246,36.488,18.77,0.967
2018-11-18 16:20:15,670.097,132.95,50.26,30.982,32.958,34.731,20.02,0.966
2018-11-18 16:21:16,670.098,132.95,50.26,31.042,29.838,35.507,19.95,0.963
2018-11-18 16:22:17,670.098,132.95,50.22,32.379,29.455,34.669,18.93,0.967
2018-11-18 16:23:18,670.099,132.951,50.14,31.091,29.752,34.686,19.98,0.964
2018-11-18 16:24:19,670.099,132.951,50.1,30.839,33.494,34.706,19.96,0.965
2018-11-18 16:25:20,670.099,132.951,50.06,31.143,32.391,34.447,19.77,0.964
2018-11-18 16:26:21,670.1,132.951,50.09,30.82,31.106,34.731,20.06,0.964
2018-11-18 16:27:22,670.1,132.951,50.07,31.265,29.066,34.577,20.06,0.963
2018-11-18 16:28:23,670.1,132.951,50.01,31.09,29.732,37.533,20.25,0.962
2018-11-18 16:29:24,670.101,132.951,49.86,31.061,29.46,38.017,20.23,0.959
2018-11-18 16:30:25,670.101,132.951,49.91,32.512,27.461,29.434,18.81,0.955
2018-11-18 16:31:26,670.101,132.951,49.9,30.83,26.827,29.363,20.44,0.95
2018-11-18 16:32:27,670.102,132.951,49.89,28.603,26.214,32.242,18.47,0.953
2018-11-18 16:33:28,670.102,132.951,49.93,26.601,25.442,29.267,19.58,0.951
2018-11-18 16:34:29,670.102,132.951,49.93,24.715,25.582,29.972,20.81,0.947
2018-11-18 16:35:29,670.103,132.951,49.96,15.776,22.603,31.217,22.75,0.95
2018-11-18 16:36:30,670.103,132.951,49.94,15.789,21.169,31.021,23.12,0.952
2018-11-18 16:37:31,670.103,132.951,49.98,15.588,20.46,25.632,21.52,0.959
2018-11-18 16:38:32,670.103,132.951,49.98,15.485,22.401,25.636,22.26,0.959
2018-11-18 16:39:33,670.104,132.951,50.05,17.108,20.504,26.68,20.44,0.961
2018-11-18 16:40:34,670.104,132.951,50.06,17.105,19.504,27.045,19.91,0.96
2018-11-18 16:41:35,670.104,132.951,50.08,15.721,21.444,26.292,20.07,0.957
2018-11-18 16:42:36,670.104,132.951,50.12,15.407,20.43,25.577,22.95,0.957
2018-11-18 16:43:37,670.105,132.951,50.16,16.197,19.568,25.4,22.15,0.962
2018-11-18 16:44:38,670.105,132.951,50.12,15.754,21.32,26.772,22.68,0.963
2018-11-18 16:45:39,670.105,132.951,50.08,15.884,22.085,27.428,22.02,0.965
2018-11-18 16:46:40,670.105,132.951,50.08,17.463,19.404,29.299,19.84,0.966
2018-11-18 16:47:41,670.106,132.951,50.12,15.916,21.653,29.734,20.05,0.967
2018-11-18 16:48:42,670.106,132.951,50.17,17.201,20.782,32.4,19.79,0.971
2018-11-18 16:49:43,670.106,132.951,50.14,15.681,23.384,32.186,22.17,0.966
2018-11-18 16:50:44,670.106,132.951,50.12,15.837,21.52,29.69,22.08,0.964
2018-11-18 16:51:44,670.107,132.951,50.15,18.967,21.211,29.554,19.53,0.971
2018-11-18 16:52:45,670.107,132.951,50.16,17.191,19.443,31.114,20.22,0.976
2018-11-18 16:53:46,670.107,132.951,50.22,17.097,18.279,29.877,22.02,0.976
2018-11-18 16:54:47,670.107,132.951,50.22,15.824,21.504,29.96,22.55,0.971
2018-11-18 16:55:48,670.108,132.951,50.17,15.877,20.71,29.485,22.35,0.972
2018-11-18 16:56:49,670.108,132.951,50.2,18.842,19.148,29.689,19.84,0.977
2018-11-18 16:57:50,670.108,132.951,50.19,15.74,20.764,29.61,20.42,0.97
2018-11-18 16:58:51,670.108,132.951,50.17,15.766,20.801,29.608,21.76,0.972
2018-11-18 16:59:52,670.109,132.951,50.13,15.942,19.673,32.309,21.2,0.975
2018-11-18 17:00:53,670.109,132.952,50.17,16.359,19.556,29.663,22.25,0.97
2018-11-18 17:01:54,670.109,132.952,50.18,17.748,20.568,26.342,21.01,0.971
2018-11-18 17:02:55,670.109,132.952,50.2,16.499,19.419,33.272,21.64,0.97
2018-11-18 17:03:56,670.11,132.952,50.15,17.946,19.152,31.043,20.81,0.972
2018-11-18 17:04:57,670.11,132.952,50.01,18.348,20.967,30.901,19.29,0.972
2018-11-18 17:05:58,670.11,132.952,49.92,16.468,20.826,31.171,21.27,0.97
2018-11-18 17:06:59,670.111,132.952,49.9,16.504,18.443,28.505,21.02,0.974
2018-11-18 17:07:59,670.111,132.952,50.0,16.787,17.22,27.138,22.56,0.971
2018-11-18 17:09:00,670.111,132.952,50.0,16.805,19.284,29.314,22.29,0.971
2018-11-18 17:10:01,670.111,132.952,50.06,16.796,19.312,26.244,22.14,0.971
2018-11-18 17:11:02,670.111,132.952,50.14,18.291,18.363,26.026,20.56,0.973
2018-11-18 17:12:03,670.112,132.952,50.17,18.453,17.711,26.083,20.47,0.974
2018-11-18 17:13:04,670.112,132.952,50.27,16.814,19.416,27.897,22.83,0.972
2018-11-18 17:14:05,670.112,132.952,50.31,18.022,18.895,28.467,20.62,0.971
2018-11-18 17:15:06,670.112,132.952,50.34,18.17,17.737,26.671,21.76,0.973
2018-11-18 17:16:07,670.113,132.952,50.19,16.517,19.796,26.774,23.07,0.971
2018-11-18 17:17:08,670.113,132.952,50.19,16.207,19.705,28.756,23.19,0.97
2018-11-18 17:18:09,670.113,132.952,50.16,16.717,18.657,26.483,23.12,0.971
2018-11-18 17:19:10,670.113,132.952,50.09,15.968,20.65,26.704,23.32,0.97
2018-11-18 17:20:11,670.114,132.952,50.06,16.194,21.491,30.993,23.51,0.973
2018-11-18 17:21:12,670.114,132.952,50.03,15.891,19.893,27.041,22.07,0.968
2018-11-18 17:22:13,670.114,132.952,49.98,17.76,20.223,29.661,20.87,0.971
2018-11-18 17:23:14,670.114,132.952,49.94,17.481,20.095,25.484,21.38,0.967
2018-11-18 17:24:15,670.115,132.952,50.02,15.951,19.16,25.453,24.37,0.97
2018-11-18 17:25:16,670.115,132.952,50.06,15.682,19.972,25.423,24.06,0.966
2018-11-18 17:26:17,670.115,132.952,50.09,15.661,22.089,26.326,23.35,0.97
2018-11-18 17:27:18,670.115,132.952,50.07,15.768,19.232,25.375,24.43,0.968
2018-11-18 17:28:18,670.116,132.952,50.03,15.545,17.328,24.228,22.81,0.965
2018-11-18 17:29:19,670.116,132.952,50.02,15.382,19.281,24.016,24.47,0.964
2018-11-18 17:30:20,670.116,132.952,49.89,17.079,19.334,24.866,23.8,0.965
2018-11-18 17:31:22,670.116,132.952,49.86,18.813,17.918,24.223,19.98,0.97
2018-11-18 17:32:24,670.117,132.952,49.9,15.371,17.117,24.546,24.98,0.965
2018-11-18 17:33:24,670.117,132.952,49.88,15.65,17.421,24.313,24.59,0.967
2018-11-18 17:34:24,670.117,132.952,49.94,17.175,21.213,24.341,23.86,0.97
2018-11-18 17:35:26,670.117,132.952,49.99,15.218,21.555,24.197,24.96,0.966
2018-11-18 17:36:26,670.117,132.952,50.06,15.506,20.172,24.454,24.76,0.967
2018-11-18 17:37:27,670.118,132.952,50.1,15.57,19.526,24.412,24.97,0.966
2018-11-18 17:38:28,670.118,132.952,50.08,15.346,17.728,24.526,24.52,0.965
2018-11-18 17:39:29,670.118,132.952,50.09,15.188,17.5,24.55,24.28,0.965
2018-11-18 17:40:30,670.118,132.952,50.06,17.14,21.218,24.383,22.33,0.969
2018-11-18 17:41:31,670.119,132.952,50.04,15.227,21.438,24.32,24.75,0.965
2018-11-18 17:42:32,670.119,132.952,50.07,15.337,18.596,24.5,25.17,0.965
2018-11-18 17:43:33,670.119,132.952,50.04,15.678,17.873,24.377,25.46,0.965
2018-11-18 17:44:34,670.119,132.952,50.11,17.001,21.234,24.542,25.72,0.969
2018-11-18 17:45:35,670.12,132.953,50.09,15.72,20.748,24.697,25.26,0.967
2018-11-18 17:46:36,670.12,132.953,50.06,15.799,19.13,24.458,25.41,0.966
2018-11-18 17:47:36,670.12,132.953,50.06,17.169,20.134,24.814,21.65,0.943
2018-11-18 17:48:37,670.12,132.953,50.0,17.159,23.777,28.486,22.74,0.967
2018-11-18 17:49:38,670.12,132.953,49.96,16.352,22.635,28.242,25.54,0.966
2018-11-18 17:50:39,670.121,132.953,49.9,17.922,22.015,29.788,23.28,0.97
2018-11-18 17:51:41,670.121,132.953,49.75,16.208,23.859,29.982,20.81,0.967
2018-11-18 17:52:41,670.121,132.953,49.66,16.398,22.622,28.195,25.06,0.966
2018-11-18 17:53:43,670.122,132.953,49.68,16.288,21.102,28.285,24.94,0.966
2018-11-18 17:54:43,670.122,132.953,49.84,16.178,20.873,28.549,24.26,0.965
2018-11-18 17:55:46,670.122,132.953,49.94,16.172,21.678,28.545,26.02,0.965
2018-11-18 17:56:45,670.122,132.953,50.01,18.115,22.819,28.612,23.09,0.968
2018-11-18 17:57:46,670.123,132.953,50.13,16.874,21.799,28.142,25.4,0.967
2018-11-18 17:58:47,670.123,132.953,50.19,16.576,21.005,28.352,25.9,0.965
2018-11-18 17:59:49,670.123,132.953,50.24,16.352,21.015,28.492,25.44,0.965
2018-11-19 04:06:12,670.264,132.965,49.92,14.241,18.951,21.497,24.38,0.958
2018-11-19 04:07:13,670.264,132.965,49.93,14.414,21.161,21.625,26.97,0.958
2018-11-19 04:08:14,670.264,132.965,49.94,14.121,21.634,21.573,24.56,0.958
2018-11-19 04:09:15,670.264,132.965,49.98,14.166,21.157,21.507,27.38,0.959
2018-11-19 04:10:16,670.265,132.965,49.94,14.126,20.492,22.067,27.37,0.959
